method_key,stage,score,valid,params,metrics,reason
energy_decay_gain,coarse,-0.372900785777161,True,"{""max_gain"": 6.0, ""smoothing_samples"": 31, ""strength"": 1.0}","{""clipping_ratio"": 4.909180166912126e-05, ""deep_gain_effective"": 1.0839049430600485, ""deep_gain_ratio"": 1.9562008373857855, ""deep_zone_contrast"": 0.022482193515066983, ""depth_rms_cv"": 1.443459046523704, ""hot_pixel_ratio"": 0.004036437026127748, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 6.0000000018404895, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=6.000，有效提升=1.946，深浅均衡CV=0.9888，过曝比=0.0003，窗口下限=42。
energy_decay_gain,coarse,-0.39494799158539906,True,"{""max_gain"": 6.0, ""smoothing_samples"": 101, ""strength"": 1.2}","{""clipping_ratio"": 4.909180166912126e-05, ""deep_gain_effective"": 1.081191134581023, ""deep_gain_ratio"": 1.9481891504965012, ""deep_zone_contrast"": 0.02239011692886752, ""depth_rms_cv"": 1.4750682652682223, ""hot_pixel_ratio"": 0.00434189712540228, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 6.0000000018404895, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=6.000，有效提升=1.946，深浅均衡CV=0.9725，过曝比=0.0001，窗口下限=42。
energy_decay_gain,coarse,-0.4511939463984599,True,"{""max_gain"": 4.0, ""smoothing_samples"": 31, ""strength"": 0.5}","{""clipping_ratio"": 4.909180166912126e-05, ""deep_gain_effective"": 0.8376648096867969, ""deep_gain_ratio"": 1.3109641298481944, ""deep_zone_contrast"": 0.015066627462416333, ""depth_rms_cv"": 1.7624941325198016, ""hot_pixel_ratio"": 0.005029182348769977, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 3.46313584746714, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=3.802，有效提升=1.569，深浅均衡CV=0.9872，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,-0.4541099149030583,True,"{""max_gain"": 4.0, ""smoothing_samples"": 61, ""strength"": 0.5}","{""clipping_ratio"": 4.909180166912126e-05, ""deep_gain_effective"": 0.8356516233498754, ""deep_gain_ratio"": 1.3063164083712924, ""deep_zone_contrast"": 0.015013212203793154, ""depth_rms_cv"": 1.7767045138236164, ""hot_pixel_ratio"": 0.005121911307478318, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 3.4465335263028254, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=3.837，有效提升=1.576，深浅均衡CV=0.9891，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,-0.45728805925712623,True,"{""max_gain"": 4.0, ""smoothing_samples"": 15, ""strength"": 0.5}","{""clipping_ratio"": 4.909180166912126e-05, ""deep_gain_effective"": 0.8516560164742073, ""deep_gain_ratio"": 1.3435245555409605, ""deep_zone_contrast"": 0.01544083739902795, ""depth_rms_cv"": 1.746338431460997, ""hot_pixel_ratio"": 0.004936453390061638, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 3.5310706114211503, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=3.810，有效提升=1.571，深浅均衡CV=0.9968，过曝比=0.0003，窗口下限=42。
energy_decay_gain,coarse,-0.4650127467418277,True,"{""max_gain"": 4.0, ""smoothing_samples"": 101, ""strength"": 0.5}","{""clipping_ratio"": 4.909180166912126e-05, ""deep_gain_effective"": 0.8122177217881791, ""deep_gain_ratio"": 1.2528987532166906, ""deep_zone_contrast"": 0.014399294635946804, ""depth_rms_cv"": 1.8265156040667023, ""hot_pixel_ratio"": 0.005296459935635193, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 3.3098738513521044, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=3.845，有效提升=1.578，深浅均衡CV=0.9880，过曝比=0.0003，窗口下限=42。
energy_decay_gain,coarse,-0.6858274505714796,True,"{""max_gain"": 4.0, ""smoothing_samples"": 101, ""strength"": 0.8}","{""clipping_ratio"": 4.909180166912126e-05, ""deep_gain_effective"": 0.9040326384699039, ""deep_gain_ratio"": 1.4695418274397516, ""deep_zone_contrast"": 0.01688912667430276, ""depth_rms_cv"": 1.7057741906846362, ""hot_pixel_ratio"": 0.005094638084328806, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 4.0, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=4.000，有效提升=1.609，深浅均衡CV=1.0056，过曝比=0.0003，窗口下限=42。
energy_decay_gain,coarse,-0.7427591142765274,True,"{""max_gain"": 4.0, ""smoothing_samples"": 61, ""strength"": 0.8}","{""clipping_ratio"": 4.909180166912126e-05, ""deep_gain_effective"": 0.9439277801110365, ""deep_gain_ratio"": 1.5700562353092897, ""deep_zone_contrast"": 0.01804431704411941, ""depth_rms_cv"": 1.6564643988492196, ""hot_pixel_ratio"": 0.004898270877652321, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 4.0, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=4.000，有效提升=1.609，深浅均衡CV=1.0376，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,-0.7572676018822042,True,"{""max_gain"": 4.0, ""smoothing_samples"": 15, ""strength"": 0.8}","{""clipping_ratio"": 4.909180166912126e-05, ""deep_gain_effective"": 0.9654222779573056, ""deep_gain_ratio"": 1.6258962805017831, ""deep_zone_contrast"": 0.01868607461722495, ""depth_rms_cv"": 1.6297451985958897, ""hot_pixel_ratio"": 0.0045764468444880815, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 4.0, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=4.000，有效提升=1.609，深浅均衡CV=1.0560，过曝比=0.0003，窗口下限=42。
energy_decay_gain,coarse,-0.7667959302828965,True,"{""max_gain"": 4.0, ""smoothing_samples"": 31, ""strength"": 0.8}","{""clipping_ratio"": 4.909180166912126e-05, ""deep_gain_effective"": 0.9477321125250022, ""deep_gain_ratio"": 1.5798522052993629, ""deep_zone_contrast"": 0.01815690001043637, ""depth_rms_cv"": 1.643814966334493, ""hot_pixel_ratio"": 0.004761904761904762, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 4.0, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=4.000，有效提升=1.609，深浅均衡CV=1.0434，过曝比=0.0003，窗口下限=42。
energy_decay_gain,coarse,-0.8002926803558985,True,"{""max_gain"": 4.0, ""smoothing_samples"": 15, ""strength"": 1.0}","{""clipping_ratio"": 4.909180166912126e-05, ""deep_gain_effective"": 1.0196786266407865, ""deep_gain_ratio"": 1.7723036762408466, ""deep_zone_contrast"": 0.02036870317976118, ""depth_rms_cv"": 1.6012023795437285, ""hot_pixel_ratio"": 0.00441280750559101, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 4.0, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=4.000，有效提升=1.609，深浅均衡CV=1.0946，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,-0.8068958506342562,True,"{""max_gain"": 4.0, ""smoothing_samples"": 101, ""strength"": 1.0}","{""clipping_ratio"": 4.909180166912126e-05, ""deep_gain_effective"": 0.9615254089723204, ""deep_gain_ratio"": 1.615683418744645, ""deep_zone_contrast"": 0.018568700403913882, ""depth_rms_cv"": 1.6749620578695066, ""hot_pixel_ratio"": 0.005018273059510173, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 4.0, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=4.000，有效提升=1.609，深浅均衡CV=1.0482，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,-0.8129306170082164,True,"{""max_gain"": 4.0, ""smoothing_samples"": 31, ""strength"": 1.0}","{""clipping_ratio"": 4.909180166912126e-05, ""deep_gain_effective"": 0.9988827145197863, ""deep_gain_ratio"": 1.7152464276613626, ""deep_zone_contrast"": 0.019712956551150438, ""depth_rms_cv"": 1.6153105316333418, ""hot_pixel_ratio"": 0.004587356133747886, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 4.0, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=4.000，有效提升=1.609，深浅均衡CV=1.0799，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,-0.8275498488295143,True,"{""max_gain"": 4.0, ""smoothing_samples"": 61, ""strength"": 1.0}","{""clipping_ratio"": 4.909180166912126e-05, ""deep_gain_effective"": 1.0017775637669601, ""deep_gain_ratio"": 1.7231180448137515, ""deep_zone_contrast"": 0.01980342334613097, ""depth_rms_cv"": 1.626869301969324, ""hot_pixel_ratio"": 0.004761904761904762, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 4.0, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=4.000，有效提升=1.609，深浅均衡CV=1.0801，过曝比=0.0003，窗口下限=42。
energy_decay_gain,coarse,-0.8382966836732109,True,"{""max_gain"": 4.0, ""smoothing_samples"": 15, ""strength"": 1.2}","{""clipping_ratio"": 4.909180166912126e-05, ""deep_gain_effective"": 1.0697662635860938, ""deep_gain_ratio"": 1.9146981492588355, ""deep_zone_contrast"": 0.02200521208860338, ""depth_rms_cv"": 1.5820983822633363, ""hot_pixel_ratio"": 0.00434189712540228, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 4.0, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=4.000，有效提升=1.609，深浅均衡CV=1.1355，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,-0.8543814937038642,True,"{""max_gain"": 4.0, ""smoothing_samples"": 31, ""strength"": 1.2}","{""clipping_ratio"": 4.909180166912126e-05, ""deep_gain_effective"": 1.044825886498136, ""deep_gain_ratio"": 1.8429034926746597, ""deep_zone_contrast"": 0.02118009161435276, ""depth_rms_cv"": 1.5961384727543533, ""hot_pixel_ratio"": 0.004445535373370425, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 4.0, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=4.000，有效提升=1.609，深浅均衡CV=1.1170，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,-0.8838371175532211,True,"{""max_gain"": 4.0, ""smoothing_samples"": 101, ""strength"": 1.2}","{""clipping_ratio"": 4.909180166912126e-05, ""deep_gain_effective"": 1.008507162756681, ""deep_gain_ratio"": 1.741505337417057, ""deep_zone_contrast"": 0.020014744526771152, ""depth_rms_cv"": 1.652799880489135, ""hot_pixel_ratio"": 0.00492008945617193, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 4.0, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=4.000，有效提升=1.609，深浅均衡CV=1.0834，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,-0.8927468983859237,True,"{""max_gain"": 4.0, ""smoothing_samples"": 61, ""strength"": 1.2}","{""clipping_ratio"": 4.909180166912126e-05, ""deep_gain_effective"": 1.0503452923396297, ""deep_gain_ratio"": 1.8586380134774736, ""deep_zone_contrast"": 0.02136092506191863, ""depth_rms_cv"": 1.6060113598977217, ""hot_pixel_ratio"": 0.004598265423007691, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 4.0, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=4.000，有效提升=1.609，深浅均衡CV=1.1188，过曝比=0.0003，窗口下限=42。
dewow,fine,-0.49852068635900104,True,"{""_low_energy_guard"": true, ""_seed_rank"": 1, ""window"": 11}","{""baseline_bias_after"": 7.122595623840905e-07, ""baseline_bias_before"": 0.00035944174352214777, ""baseline_drop"": 0.998018428367822, ""low_freq_drop"": 9.334524042667815e-09, ""low_freq_energy_ratio_after"": 0.9999999906597739, ""low_freq_energy_ratio_before"": 0.9999999999942979, ""peak_fidelity"": 1.5717839152002245e-09, ""peak_ratio"": 0.0177580451643707, ""peak_ratio_raw"": 0.0177580451643707, ""target_band_energy_ratio"": 0.04932338903914043, ""target_band_fidelity"": 1.2697774543910683e-08, ""target_band_keep"": 0.04932338903914043}",基线改善=0.982，低频改善=-0.000，目标频带保真=0.000，峰值保真=0.000。
dewow,fine,-0.5047858921547894,True,"{""_low_energy_guard"": true, ""_seed_rank"": 1, ""window"": 14}","{""baseline_bias_after"": 9.678501275616285e-07, ""baseline_bias_before"": 0.00035944174352214777, ""baseline_drop"": 0.9973073519005395, ""low_freq_drop"": 6.25418661307733e-09, ""low_freq_energy_ratio_after"": 0.9999999937401113, ""low_freq_energy_ratio_before"": 0.9999999999942979, ""peak_fidelity"": 6.602620311104697e-09, ""peak_ratio"": 0.023623463234616778, ""peak_ratio_raw"": 0.023623463234616778, ""target_band_energy_ratio"": 0.060670181875832986, ""target_band_fidelity"": 4.436269299454133e-08, ""target_band_keep"": 0.060670181875832986}",基线改善=0.975，低频改善=-0.000，目标频带保真=0.000，峰值保真=0.000。
dewow,coarse,-0.5121307844654271,True,"{""window"": 16}","{""baseline_bias_after"": 1.3006970524580686e-06, ""baseline_bias_before"": 0.00035944174352214777, ""baseline_drop"": 0.9963813411327449, ""low_freq_drop"": 3.310193785762695e-09, ""low_freq_energy_ratio_after"": 0.9999999966841041, ""low_freq_energy_ratio_before"": 0.9999999999942979, ""peak_fidelity"": 2.3060877502547008e-08, ""peak_ratio"": 0.030293628848697997, ""peak_ratio_raw"": 0.030293628848697997, ""target_band_energy_ratio"": 0.07291819343572978, ""target_band_fidelity"": 1.3474641477437743e-07, ""target_band_keep"": 0.07291819343572978}",基线改善=0.968，低频改善=-0.000，目标频带保真=0.000，峰值保真=0.000。
dewow,fine,-0.5121307844654271,True,"{""_low_energy_guard"": true, ""_seed_rank"": 1, ""window"": 16}","{""baseline_bias_after"": 1.3006970524580686e-06, ""baseline_bias_before"": 0.00035944174352214777, ""baseline_drop"": 0.9963813411327449, ""low_freq_drop"": 3.310193785762695e-09, ""low_freq_energy_ratio_after"": 0.9999999966841041, ""low_freq_energy_ratio_before"": 0.9999999999942979, ""peak_fidelity"": 2.3060877502547008e-08, ""peak_ratio"": 0.030293628848697997, ""peak_ratio_raw"": 0.030293628848697997, ""target_band_energy_ratio"": 0.07291819343572978, ""target_band_fidelity"": 1.3474641477437743e-07, ""target_band_keep"": 0.07291819343572978}",基线改善=0.968，低频改善=-0.000，目标频带保真=0.000，峰值保真=0.000。
dewow,fine,-0.5204157772819324,True,"{""_low_energy_guard"": true, ""_seed_rank"": 1, ""window"": 18}","{""baseline_bias_after"": 1.6781669046378538e-06, ""baseline_bias_before"": 0.00035944174352214777, ""baseline_drop"": 0.9953311852758291, ""low_freq_drop"": 2.4283679511821446e-09, ""low_freq_energy_ratio_after"": 0.9999999975659299, ""low_freq_energy_ratio_before"": 0.9999999999942979, ""peak_fidelity"": 6.977236812720926e-08, ""peak_ratio"": 0.03775376874316411, ""peak_ratio_raw"": 0.03775376874316411, ""target_band_energy_ratio"": 0.08472085744548248, ""target_band_fidelity"": 3.3355334954192214e-07, ""target_band_keep"": 0.08472085744548248}",基线改善=0.961，低频改善=-0.000，目标频带保真=0.000，峰值保真=0.000。
dewow,fine,-0.5402628114623033,True,"{""_low_energy_guard"": true, ""_seed_rank"": 1, ""window"": 21}","{""baseline_bias_after"": 2.670061962470576e-06, ""baseline_bias_before"": 0.00035944174352214777, ""baseline_drop"": 0.9925716419681622, ""low_freq_drop"": 1.1701318802859293e-09, ""low_freq_energy_ratio_after"": 0.999999998824166, ""low_freq_energy_ratio_before"": 0.9999999999942979, ""peak_fidelity"": 4.6024353891840603e-07, ""peak_ratio"": 0.054938862394653155, ""peak_ratio_raw"": 0.054938862394653155, ""target_band_energy_ratio"": 0.12151133007839827, ""target_band_fidelity"": 2.9475828807733484e-06, ""target_band_keep"": 0.12151133007839827}",基线改善=0.942，低频改善=-0.000，目标频带保真=0.000，峰值保真=0.000。
dewow,coarse,-6.100412283971634,True,"{""window"": 1018}","{""baseline_bias_after"": 0.027049031602734402, ""baseline_bias_before"": 0.00035944174352214777, ""baseline_drop"": -1.0, ""low_freq_drop"": 1.4088537003767285e-09, ""low_freq_energy_ratio_after"": 0.9999999985854442, ""low_freq_energy_ratio_before"": 0.9999999999942979, ""peak_fidelity"": 0.9992851997016692, ""peak_ratio"": 1.0001421995871542, ""peak_ratio_raw"": 1.0001421995871542, ""target_band_energy_ratio"": 500.2434842194183, ""target_band_fidelity"": 4.92231387342877e-17, ""target_band_keep"": 1.25}",基线改善=-1.000，低频改善=0.000，目标频带保真=0.000，峰值保真=0.999。
dewow,fine,-6.100412283971634,True,"{""_low_energy_guard"": true, ""_seed_rank"": 2, ""window"": 1018}","{""baseline_bias_after"": 0.027049031602734402, ""baseline_bias_before"": 0.00035944174352214777, ""baseline_drop"": -1.0, ""low_freq_drop"": 1.4088537003767285e-09, ""low_freq_energy_ratio_after"": 0.9999999985854442, ""low_freq_energy_ratio_before"": 0.9999999999942979, ""peak_fidelity"": 0.9992851997016692, ""peak_ratio"": 1.0001421995871542, ""peak_ratio_raw"": 1.0001421995871542, ""target_band_energy_ratio"": 500.2434842194183, ""target_band_fidelity"": 4.92231387342877e-17, ""target_band_keep"": 1.25}",基线改善=-1.000，低频改善=0.000，目标频带保真=0.000，峰值保真=0.999。
dewow,coarse,-6.101353386199952,True,"{""window"": 392}","{""baseline_bias_after"": 3.4405348029186245, ""baseline_bias_before"": 0.00035944174352214777, ""baseline_drop"": -1.0, ""low_freq_drop"": 6.716877395601116e-05, ""low_freq_energy_ratio_after"": 0.9999328312203423, ""low_freq_energy_ratio_before"": 0.9999999999942979, ""peak_fidelity"": 0.9961208027564211, ""peak_ratio"": 0.999227416841569, ""peak_ratio_raw"": 0.999227416841569, ""target_band_energy_ratio"": 23397837.006930236, ""target_band_fidelity"": 3.000148732716943e-45, ""target_band_keep"": 1.25}",基线改善=-1.000，低频改善=0.000，目标频带保真=0.000，峰值保真=1.000。
dewow,coarse,-6.102516060138322,True,"{""window"": 891}","{""baseline_bias_after"": 0.1653646859066069, ""baseline_bias_before"": 0.00035944174352214777, ""baseline_drop"": -1.0, ""low_freq_drop"": 7.68185853821041e-08, ""low_freq_energy_ratio_after"": 0.9999999231757125, ""low_freq_energy_ratio_before"": 0.9999999999942979, ""peak_fidelity"": 0.9943606554288702, ""peak_ratio"": 0.9988760696864473, ""peak_ratio_raw"": 0.9988760696864473, ""target_band_energy_ratio"": 27187.44450197614, ""target_band_fidelity"": 1.616481105002495e-27, ""target_band_keep"": 1.25}",基线改善=-1.000，低频改善=0.000，目标频带保真=0.000，峰值保真=0.998。
dewow,fine,-6.103214941502968,True,"{""_low_energy_guard"": true, ""_seed_rank"": 2, ""window"": 865}","{""baseline_bias_after"": 0.18988725338434906, ""baseline_bias_before"": 0.00035944174352214777, ""baseline_drop"": -1.0, ""low_freq_drop"": 1.2100161028774255e-07, ""low_freq_energy_ratio_after"": 0.9999998789926876, ""low_freq_energy_ratio_before"": 0.9999999999942979, ""peak_fidelity"": 0.9932050478968232, ""peak_ratio"": 0.9986451251014707, ""peak_ratio_raw"": 0.9986451251014707, ""target_band_energy_ratio"": 42948.298701160944, ""target_band_fidelity"": 1.0204947784629595e-28, ""target_band_keep"": 1.25}",基线改善=-1.000，低频改善=0.000，目标频带保真=0.000，峰值保真=0.997。
dewow,coarse,-6.151695465947083,True,"{""window"": 128}","{""baseline_bias_after"": 0.00401676745788243, ""baseline_bias_before"": 0.00035944174352214777, ""baseline_drop"": -1.0, ""low_freq_drop"": 2.458015224707371e-08, ""low_freq_energy_ratio_after"": 0.9999999754141456, ""low_freq_energy_ratio_before"": 0.9999999999942979, ""peak_fidelity"": 0.5905130047411986, ""peak_ratio"": 0.9005519748573139, ""peak_ratio_raw"": 0.9005519748573139, ""target_band_energy_ratio"": 7250.877603641808, ""target_band_fidelity"": 4.746920750337741e-24, ""target_band_keep"": 1.25}",基线改善=-1.000，低频改善=-0.000，目标频带保真=0.253，峰值保真=0.625。
dewow,coarse,-6.164846661483278,True,"{""window"": 713}","{""baseline_bias_after"": 4.590101289739779, ""baseline_bias_before"": 0.00035944174352214777, ""baseline_drop"": -1.0, ""low_freq_drop"": 4.661393439002671e-05, ""low_freq_energy_ratio_after"": 0.9999533860599081, ""low_freq_energy_ratio_before"": 0.9999999999942979, ""peak_fidelity"": 0.9202849920282559, ""peak_ratio"": 0.9836167738425416, ""peak_ratio_raw"": 0.9836167738425416, ""target_band_energy_ratio"": 16407195.835795667, ""target_band_fidelity"": 2.561115761466919e-44, ""target_band_keep"": 1.25}",基线改善=-1.000，低频改善=0.000，目标频带保真=0.000，峰值保真=0.839。
dewow,fine,-6.164846661483278,True,"{""_low_energy_guard"": true, ""_seed_rank"": 2, ""window"": 713}","{""baseline_bias_after"": 4.590101289739779, ""baseline_bias_before"": 0.00035944174352214777, ""baseline_drop"": -1.0, ""low_freq_drop"": 4.661393439002671e-05, ""low_freq_energy_ratio_after"": 0.9999533860599081, ""low_freq_energy_ratio_before"": 0.9999999999942979, ""peak_fidelity"": 0.9202849920282559, ""peak_ratio"": 0.9836167738425416, ""peak_ratio_raw"": 0.9836167738425416, ""target_band_energy_ratio"": 16407195.835795667, ""target_band_fidelity"": 2.561115761466919e-44, ""target_band_keep"": 1.25}",基线改善=-1.000，低频改善=0.000，目标频带保真=0.000，峰值保真=0.839。
dewow,coarse,-6.179521939796538,True,"{""window"": 256}","{""baseline_bias_after"": 0.9407859289055185, ""baseline_bias_before"": 0.00035944174352214777, ""baseline_drop"": -1.0, ""low_freq_drop"": 1.667978371820496e-05, ""low_freq_energy_ratio_after"": 0.9999833202105798, ""low_freq_energy_ratio_before"": 0.9999999999942979, ""peak_fidelity"": 0.8673214377401901, ""peak_ratio"": 1.0287099582526578, ""peak_ratio_raw"": 1.0287099582526578, ""target_band_energy_ratio"": 6660758.771978906, ""target_band_fidelity"": 5.94081663556611e-42, ""target_band_keep"": 1.25}",基线改善=-1.000，低频改善=0.000，目标频带保真=0.000，峰值保真=0.868。
dewow,coarse,-6.233124343696743,True,"{""window"": 570}","{""baseline_bias_after"": 10.115033142437081, ""baseline_bias_before"": 0.00035944174352214777, ""baseline_drop"": -1.0, ""low_freq_drop"": 0.0003701434925831316, ""low_freq_energy_ratio_after"": 0.9996298565017169, ""low_freq_energy_ratio_before"": 0.9999999999942979, ""peak_fidelity"": 0.7147170880665968, ""peak_ratio"": 0.9353937280813478, ""peak_ratio_raw"": 0.9353937280813478, ""target_band_energy_ratio"": 125427364.33997288, ""target_band_fidelity"": 1.178649408846471e-49, ""target_band_keep"": 1.25}",基线改善=-1.000，低频改善=0.000，目标频带保真=0.000，峰值保真=0.915。
frequency_filter_1d,coarse,3.2531572345742052,True,"{""filter_type"": ""bandpass"", ""high_freq_mhz"": 2500.0, ""low_freq_mhz"": 5.0, ""taper_ratio"": 0.12}","{""edge_fidelity"": 0.99748045621689, ""edge_preservation"": 0.9995825400509047, ""hot_pixel_drop"": 1.0, ""local_saliency_fidelity"": 0.9999786265512619, ""local_saliency_preservation"": 1.0000035376584298, ""low_freq_drop"": -7.995552004656267e-10, ""low_freq_energy_ratio_after"": 0.9999999999999891, ""low_freq_energy_ratio_before"": 0.9999999992004339, ""peak_fidelity"": 0.9998370458928757, ""peak_ratio"": 0.9999597706677149, ""target_band_energy_ratio"": 4.747897814031085e-05, ""target_band_fidelity"": 1.8095944889726745e-22}",低频残留改善=-0.000，目标频带保真=0.587，显著结构保真=1.000，边缘保真=0.999。
frequency_filter_1d,coarse,1.9367401432188758,True,"{""filter_type"": ""bandpass"", ""high_freq_mhz"": 2500.0, ""low_freq_mhz"": 150.0, ""taper_ratio"": 0.04}","{""edge_fidelity"": 0.9983591143745932, ""edge_preservation"": 0.9997282236066692, ""hot_pixel_drop"": 1.0, ""local_saliency_fidelity"": 0.9992237129197614, ""local_saliency_preservation"": 1.0001285448784831, ""low_freq_drop"": -7.995548673987191e-10, ""low_freq_energy_ratio_after"": 0.9999999999999888, ""low_freq_energy_ratio_before"": 0.9999999992004339, ""peak_fidelity"": 0.998363575838282, ""peak_ratio"": 0.9995957830292437, ""target_band_energy_ratio"": 4.839951057645497e-05, ""target_band_fidelity"": 1.9930595154186688e-22}",低频残留改善=0.000，目标频带保真=0.000，显著结构保真=1.000，边缘保真=0.998。
frequency_filter_1d,coarse,1.8629337259369607,True,"{""filter_type"": ""bandpass"", ""high_freq_mhz"": 2500.0, ""low_freq_mhz"": 300.0, ""taper_ratio"": 0.08}","{""edge_fidelity"": 0.9495785489860652, ""edge_preservation"": 1.0085999940072288, ""hot_pixel_drop"": 1.0, ""local_saliency_fidelity"": 0.9841129550271768, ""local_saliency_preservation"": 1.0026541630714085, ""low_freq_drop"": -7.995550894433241e-10, ""low_freq_energy_ratio_after"": 0.999999999999989, ""low_freq_energy_ratio_before"": 0.9999999992004339, ""peak_fidelity"": 0.9589398697616884, ""peak_ratio"": 0.9897032982197893, ""target_band_energy_ratio"": 4.778909103360691e-05, ""target_band_fidelity"": 1.8698208391704858e-22}",低频残留改善=0.000，目标频带保真=0.000，显著结构保真=0.999，边缘保真=0.963。
frequency_filter_1d,coarse,-0.3665911040691336,True,"{""filter_type"": ""bandpass"", ""high_freq_mhz"": 40277.203200072814, ""low_freq_mhz"": 5.0, ""taper_ratio"": 0.04}","{""edge_fidelity"": 0.36476886211679105, ""edge_preservation"": 0.8462674077180664, ""hot_pixel_drop"": 1.0, ""local_saliency_fidelity"": 0.3579813773256423, ""local_saliency_preservation"": 0.8436405776033478, ""low_freq_drop"": -3.635997061899977e-10, ""low_freq_energy_ratio_after"": 0.9999999995640336, ""low_freq_energy_ratio_before"": 0.9999999992004339, ""peak_fidelity"": 0.4546376676028525, ""peak_ratio"": 0.8231732663123251, ""target_band_energy_ratio"": 0.9999638041849027, ""target_band_fidelity"": 0.9998179883344727}",低频残留改善=-0.000，目标频带保真=0.078，显著结构保真=0.365，边缘保真=0.365。
frequency_filter_1d,coarse,-1.6366397884681048,True,"{""filter_type"": ""bandpass"", ""high_freq_mhz"": 31797.79200005749, ""low_freq_mhz"": 300.0, ""taper_ratio"": 0.04}","{""edge_fidelity"": 0.24315192187700724, ""edge_preservation"": 0.7913231907021885, ""hot_pixel_drop"": 1.0, ""local_saliency_fidelity"": 0.2317537082673396, ""local_saliency_preservation"": 0.7850598183553599, ""low_freq_drop"": -4.74356776460488e-10, ""low_freq_energy_ratio_after"": 0.9999999996747907, ""low_freq_energy_ratio_before"": 0.9999999992004339, ""peak_fidelity"": 0.3275378177057095, ""peak_ratio"": 0.7591671440937736, ""target_band_energy_ratio"": 1.000047764791917, ""target_band_fidelity"": 0.9997598304799846}",低频残留改善=-0.000，目标频带保真=0.104，显著结构保真=0.239，边缘保真=0.244。
frequency_filter_1d,coarse,-3.6193427424846245,True,"{""filter_type"": ""bandpass"", ""high_freq_mhz"": 27558.086400049822, ""low_freq_mhz"": 5.0, ""taper_ratio"": 0.12}","{""edge_fidelity"": 0.09749439610156922, ""edge_preservation"": 0.6802390116509305, ""hot_pixel_drop"": 1.0, ""local_saliency_fidelity"": 0.0972009989155233, ""local_saliency_preservation"": 0.6798997617804151, ""low_freq_drop"": -4.348668095768111e-10, ""low_freq_energy_ratio_after"": 0.9999999996353007, ""low_freq_energy_ratio_before"": 0.9999999992004339, ""peak_fidelity"": 0.19400462723997025, ""peak_ratio"": 0.6670973825842955, ""target_band_energy_ratio"": 1.000023457419677, ""target_band_fidelity"": 0.9998820434509821}",低频残留改善=-0.000，目标频带保真=0.004，显著结构保真=0.099，边缘保真=0.098。
