method_key,stage,score,valid,params,metrics,reason
frequency_filter_1d,coarse,-0.15699844566629767,True,"{""filter_type"": ""bandpass"", ""high_freq_mhz"": 40277.203200072814, ""low_freq_mhz"": 5.0, ""taper_ratio"": 0.04}","{""edge_fidelity"": 0.3652241646356307, ""edge_preservation"": 0.8464421506940438, ""hot_pixel_drop"": 1.0, ""local_saliency_fidelity"": 0.3591732045811837, ""local_saliency_preservation"": 0.8441048188688284, ""low_freq_drop"": -7.587932534838558e-10, ""low_freq_energy_ratio_after"": 0.9999999967670058, ""low_freq_energy_ratio_before"": 0.9999999960082125, ""peak_fidelity"": 0.4565422413476402, ""peak_ratio"": 0.824023210715396, ""target_band_energy_ratio"": 1.0000126308006838, ""target_band_fidelity"": 0.9999364834536724}",低频残留改善=-0.000，目标频带保真=0.066，显著结构保真=0.366，边缘保真=0.367。
frequency_filter_1d,coarse,-1.4380572740354431,True,"{""filter_type"": ""bandpass"", ""high_freq_mhz"": 31797.79200005749, ""low_freq_mhz"": 300.0, ""taper_ratio"": 0.04}","{""edge_fidelity"": 0.24399958835439411, ""edge_preservation"": 0.791779129187206, ""hot_pixel_drop"": 1.0, ""local_saliency_fidelity"": 0.23314272616404458, ""local_saliency_preservation"": 0.7858366668633461, ""low_freq_drop"": -1.243816610232563e-09, ""low_freq_energy_ratio_after"": 0.9999999972520291, ""low_freq_energy_ratio_before"": 0.9999999960082125, ""peak_fidelity"": 0.3287476041681757, ""peak_ratio"": 0.7598583896635451, ""target_band_energy_ratio"": 1.0000286028567378, ""target_band_fidelity"": 0.999856171650987}",低频残留改善=-0.000，目标频带保真=0.081，显著结构保真=0.239，边缘保真=0.245。
frequency_filter_1d,coarse,-3.5832221781684006,True,"{""filter_type"": ""bandpass"", ""high_freq_mhz"": 27558.086400049822, ""low_freq_mhz"": 5.0, ""taper_ratio"": 0.12}","{""edge_fidelity"": 0.09752489241546705, ""edge_preservation"": 0.6802742250899605, ""hot_pixel_drop"": 1.0, ""local_saliency_fidelity"": 0.09746022316739204, ""local_saliency_preservation"": 0.680199541975011, ""low_freq_drop"": -9.805076789664004e-10, ""low_freq_energy_ratio_after"": 0.9999999969887202, ""low_freq_energy_ratio_before"": 0.9999999960082125, ""peak_fidelity"": 0.19473488060678198, ""peak_ratio"": 0.6677163772462935, ""target_band_energy_ratio"": 1.0000141750642355, ""target_band_fidelity"": 0.999928718142608}",低频残留改善=-0.000，目标频带保真=0.005，显著结构保真=0.099，边缘保真=0.098。
frequency_filter_1d,coarse,-3.896674565749872,True,"{""filter_type"": ""bandpass"", ""high_freq_mhz"": 27558.086400049822, ""low_freq_mhz"": 150.0, ""taper_ratio"": 0.12}","{""edge_fidelity"": 0.07352899324456483, ""edge_preservation"": 0.6492060149429472, ""hot_pixel_drop"": 1.0, ""local_saliency_fidelity"": 0.0733886734750803, ""local_saliency_preservation"": 0.6490007925554893, ""low_freq_drop"": -6.777278765266001e-10, ""low_freq_energy_ratio_after"": 0.9999999966859404, ""low_freq_energy_ratio_before"": 0.9999999960082125, ""peak_fidelity"": 0.16103659398304307, ""peak_ratio"": 0.6371201478420161, ""target_band_energy_ratio"": 1.0000162500455532, ""target_band_fidelity"": 0.9999182842373472}",低频残留改善=-0.000，目标频带保真=0.003，显著结构保真=0.075，边缘保真=0.074。
frequency_filter_1d,coarse,-4.362497722509373,True,"{""filter_type"": ""bandpass"", ""high_freq_mhz"": 40277.203200072814, ""low_freq_mhz"": 450.0, ""taper_ratio"": 0.08}","{""edge_fidelity"": 0.03942829683205661, ""edge_preservation"": 0.5855796186284739, ""hot_pixel_drop"": 1.0, ""local_saliency_fidelity"": 0.03915443972023746, ""local_saliency_preservation"": 0.5849044690760498, ""low_freq_drop"": 2.754552374977176e-09, ""low_freq_energy_ratio_after"": 0.9999999932536602, ""low_freq_energy_ratio_before"": 0.9999999960082125, ""peak_fidelity"": 0.1056979960275798, ""peak_ratio"": 0.5742236067535255, ""target_band_energy_ratio"": 0.9999459112203597, ""target_band_fidelity"": 0.9997280228667638}",低频残留改善=-0.000，目标频带保真=0.001，显著结构保真=0.040，边缘保真=0.040。
subtracting_average_2D,fine,-3.074586411766034,True,"{""_seed_rank"": 1, ""ntraces"": 57}","{""edge_preservation"": 0.11346559187377048, ""horizontal_coherence"": 0.0009697846365341193, ""local_saliency_preservation"": 0.06688411546035833, ""peak_ratio"": 0.03167656436562538}",背景一致性=0.0013，显著结构保留=0.000，边缘保留=0.115。
subtracting_average_2D,coarse,-3.0759482930043878,True,"{""ntraces"": 81}","{""edge_preservation"": 0.11061920977219292, ""horizontal_coherence"": 0.0001069556783987686, ""local_saliency_preservation"": 0.06450305788156892, ""peak_ratio"": 0.03758397698402405}",背景一致性=0.0007，显著结构保留=0.000，边缘保留=0.110。
subtracting_average_2D,fine,-3.0768791645485343,True,"{""_seed_rank"": 1, ""ntraces"": 85}","{""edge_preservation"": 0.11037363103300263, ""horizontal_coherence"": 2.017625380265113e-05, ""local_saliency_preservation"": 0.06454098485692164, ""peak_ratio"": 0.03782278299331665}",背景一致性=0.0005，显著结构保留=0.000，边缘保留=0.110。
subtracting_average_2D,fine,-3.077073304826662,True,"{""_seed_rank"": 1, ""ntraces"": 77}","{""edge_preservation"": 0.1105830816588447, ""horizontal_coherence"": 0.0002574375520713088, ""local_saliency_preservation"": 0.06443694870369773, ""peak_ratio"": 0.03733989968895912}",背景一致性=0.0009，显著结构保留=0.000，边缘保留=0.111。
subtracting_average_2D,coarse,-3.0782391255559984,True,"{""ntraces"": 90}","{""edge_preservation"": 0.11019328968417093, ""horizontal_coherence"": 1.2134284804934096e-18, ""local_saliency_preservation"": 0.06448292036216458, ""peak_ratio"": 0.03799113631248474}",背景一致性=0.0004，显著结构保留=0.000，边缘保留=0.109。
subtracting_average_2D,coarse,-3.079363084598624,True,"{""ntraces"": 51}","{""edge_preservation"": 0.11270824372676465, ""horizontal_coherence"": 0.0006845134172781454, ""local_saliency_preservation"": 0.06542601685312412, ""peak_ratio"": 0.030687429010868073}",背景一致性=0.0008，显著结构保留=0.000，边缘保留=0.115。
subtracting_average_2D,fine,-3.0803379799081902,True,"{""_seed_rank"": 1, ""ntraces"": 69}","{""edge_preservation"": 0.11081404468913156, ""horizontal_coherence"": 0.0006991227848072178, ""local_saliency_preservation"": 0.06456290181614768, ""peak_ratio"": 0.03613941743969917}",背景一致性=0.0014，显著结构保留=0.000，边缘保留=0.111。
subtracting_average_2D,coarse,-3.0884007206431856,True,"{""ntraces"": 41}","{""edge_preservation"": 0.1110120024642948, ""horizontal_coherence"": 0.00028684723368346956, ""local_saliency_preservation"": 0.06294774380757825, ""peak_ratio"": 0.03089546598494053}",背景一致性=0.0005，显著结构保留=0.000，边缘保留=0.113。
subtracting_average_2D,fine,-3.0884007206431856,True,"{""_seed_rank"": 2, ""ntraces"": 42}","{""edge_preservation"": 0.1110120024642948, ""horizontal_coherence"": 0.00028684723368346956, ""local_saliency_preservation"": 0.06294774380757825, ""peak_ratio"": 0.03089546598494053}",背景一致性=0.0005，显著结构保留=0.000，边缘保留=0.113。
subtracting_average_2D,fine,-3.0994745821049783,True,"{""_seed_rank"": 2, ""ntraces"": 35}","{""edge_preservation"": 0.10961603731256842, ""horizontal_coherence"": 0.0001757622372093801, ""local_saliency_preservation"": 0.062149096317653515, ""peak_ratio"": 0.029872426763176918}",背景一致性=0.0004，显著结构保留=0.000，边缘保留=0.111。
subtracting_average_2D,fine,-3.0994745821049783,True,"{""_seed_rank"": 2, ""ntraces"": 36}","{""edge_preservation"": 0.10961603731256842, ""horizontal_coherence"": 0.0001757622372093801, ""local_saliency_preservation"": 0.062149096317653515, ""peak_ratio"": 0.029872426763176918}",背景一致性=0.0004，显著结构保留=0.000，边缘保留=0.111。
subtracting_average_2D,coarse,-3.114396075847261,True,"{""ntraces"": 31}","{""edge_preservation"": 0.10736149591817157, ""horizontal_coherence"": 0.00013065392060157124, ""local_saliency_preservation"": 0.06068328246578487, ""peak_ratio"": 0.02817581593990326}",背景一致性=0.0004，显著结构保留=0.000，边缘保留=0.108。
subtracting_average_2D,fine,-3.1487417191974862,True,"{""_seed_rank"": 2, ""ntraces"": 27}","{""edge_preservation"": 0.10302700063155862, ""horizontal_coherence"": 9.848606738186316e-05, ""local_saliency_preservation"": 0.05782253779999274, ""peak_ratio"": 0.025948310270905495}",背景一致性=0.0003，显著结构保留=0.000，边缘保留=0.100。
subtracting_average_2D,coarse,-3.2295921232006237,True,"{""ntraces"": 21}","{""edge_preservation"": 0.0903251027134533, ""horizontal_coherence"": 6.416197856212043e-05, ""local_saliency_preservation"": 0.04983250160577177, ""peak_ratio"": 0.02133769914507866}",背景一致性=0.0003，显著结构保留=0.000，边缘保留=0.082。
subtracting_average_2D,fine,-3.2295921232006237,True,"{""_seed_rank"": 2, ""ntraces"": 22}","{""edge_preservation"": 0.0903251027134533, ""horizontal_coherence"": 6.416197856212043e-05, ""local_saliency_preservation"": 0.04983250160577177, ""peak_ratio"": 0.02133769914507866}",背景一致性=0.0003，显著结构保留=0.000，边缘保留=0.082。
subtracting_average_2D,coarse,-3.547541321064492,True,"{""ntraces"": 8}","{""edge_preservation"": 0.02724646319539627, ""horizontal_coherence"": 1.5977374599034754e-05, ""local_saliency_preservation"": 0.013551239811523431, ""peak_ratio"": 0.005217091180384159}",背景一致性=0.0003，显著结构保留=0.000，边缘保留=0.020。
subtracting_average_2D,coarse,-3.589257197973,True,"{""ntraces"": 5}","{""edge_preservation"": 0.017521833320864738, ""horizontal_coherence"": 1.1009404280920125e-05, ""local_saliency_preservation"": 0.008486360610146076, ""peak_ratio"": 0.0032661105506122112}",背景一致性=0.0003，显著结构保留=0.000，边缘保留=0.012。
energy_decay_gain,coarse,1.1007115005699672,True,"{""max_gain"": 12.0, ""smoothing_samples"": 15, ""strength"": 1.2}","{""clipping_ratio"": 6.000109092892598e-05, ""deep_gain_effective"": 1.3830081732199981, ""deep_gain_ratio"": 2.986876822823251, ""deep_zone_contrast"": 0.05490737621278558, ""depth_rms_cv"": 1.1592056346455322, ""hot_pixel_ratio"": 0.0020291278023236788, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 11.951973090996148, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=12.000，有效提升=2.565，深浅均衡CV=0.9821，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,1.066981047366528,True,"{""max_gain"": 12.0, ""smoothing_samples"": 31, ""strength"": 1.2}","{""clipping_ratio"": 3.818251240931653e-05, ""deep_gain_effective"": 1.3455268737904893, ""deep_gain_ratio"": 2.8402093133173674, ""deep_zone_contrast"": 0.05221120606572881, ""depth_rms_cv"": 1.1690056939560938, ""hot_pixel_ratio"": 0.00217094856270114, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 11.92555683633759, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=12.000，有效提升=2.565，深浅均衡CV=0.9490，过曝比=0.0001，窗口下限=42。
energy_decay_gain,coarse,1.0603126692405969,True,"{""max_gain"": 12.0, ""smoothing_samples"": 61, ""strength"": 1.2}","{""clipping_ratio"": 3.818251240931653e-05, ""deep_gain_effective"": 1.3060195308302076, ""deep_gain_ratio"": 2.6914507236512866, ""deep_zone_contrast"": 0.049476595858415864, ""depth_rms_cv"": 1.1732848027830332, ""hot_pixel_ratio"": 0.002400043637157039, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 11.949683833182691, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=12.000，有效提升=2.565，深浅均衡CV=0.8886，过曝比=0.0003，窗口下限=42。
energy_decay_gain,coarse,0.956133191855465,True,"{""max_gain"": 12.0, ""smoothing_samples"": 15, ""strength"": 1.0}","{""clipping_ratio"": 3.818251240931653e-05, ""deep_gain_effective"": 1.24445551194773, ""deep_gain_ratio"": 2.471044342544548, ""deep_zone_contrast"": 0.045424893426412885, ""depth_rms_cv"": 1.2120468336601447, ""hot_pixel_ratio"": 0.0025527736867943054, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 11.059762552728156, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=11.844，有效提升=2.553，深浅均衡CV=0.8442，过曝比=0.0001，窗口下限=42。
energy_decay_gain,coarse,0.9545412672500216,True,"{""max_gain"": 12.0, ""smoothing_samples"": 101, ""strength"": 1.2}","{""clipping_ratio"": 3.818251240931653e-05, ""deep_gain_effective"": 1.2038615599318438, ""deep_gain_ratio"": 2.33296253931112, ""deep_zone_contrast"": 0.042886553224251056, ""depth_rms_cv"": 1.2254255803474978, ""hot_pixel_ratio"": 0.003027327769595811, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 11.794159347302134, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=12.000，有效提升=2.565，深浅均衡CV=0.7830，过曝比=0.0003，窗口下限=42。
energy_decay_gain,coarse,0.9271086569568089,True,"{""max_gain"": 12.0, ""smoothing_samples"": 61, ""strength"": 1.0}","{""clipping_ratio"": 3.818251240931653e-05, ""deep_gain_effective"": 1.1853123222849162, ""deep_gain_ratio"": 2.2717084893838018, ""deep_zone_contrast"": 0.041760527826010176, ""depth_rms_cv"": 1.2354526156913919, ""hot_pixel_ratio"": 0.0031582392407134676, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 10.880968698712229, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=12.000，有效提升=2.565，深浅均衡CV=0.7710，过曝比=0.0003，窗口下限=42。
energy_decay_gain,coarse,0.9251369356257768,True,"{""max_gain"": 12.0, ""smoothing_samples"": 31, ""strength"": 1.0}","{""clipping_ratio"": 3.818251240931653e-05, ""deep_gain_effective"": 1.2096603339904042, ""deep_gain_ratio"": 2.35234578122774, ""deep_zone_contrast"": 0.0432428728916732, ""depth_rms_cv"": 1.2252813305397758, ""hot_pixel_ratio"": 0.0027055037364315713, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 10.935920307666146, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=11.857，有效提升=2.554，深浅均衡CV=0.8092，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,0.8622998029935068,True,"{""max_gain"": 12.0, ""smoothing_samples"": 101, ""strength"": 1.0}","{""clipping_ratio"": 3.818251240931653e-05, ""deep_gain_effective"": 1.1033289350136766, ""deep_gain_ratio"": 2.0141833616927802, ""deep_zone_contrast"": 0.03702647620314775, ""depth_rms_cv"": 1.2998644432581745, ""hot_pixel_ratio"": 0.003725522282223313, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 10.224579644208262, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=12.000，有效提升=2.565，深浅均衡CV=0.6994，过曝比=0.0003，窗口下限=42。
energy_decay_gain,coarse,0.7038250721021422,True,"{""max_gain"": 12.0, ""smoothing_samples"": 101, ""strength"": 0.8}","{""clipping_ratio"": 3.818251240931653e-05, ""deep_gain_effective"": 0.9832501319870716, ""deep_gain_ratio"": 1.6731301644505063, ""deep_zone_contrast"": 0.030756938716210335, ""depth_rms_cv"": 1.4352072410567167, ""hot_pixel_ratio"": 0.00443462608411062, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 7.262224878036411, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=9.551，有效提升=2.356，深浅均衡CV=0.6679，过曝比=0.0004，窗口下限=42。
energy_decay_gain,coarse,0.6402406565157359,True,"{""max_gain"": 12.0, ""smoothing_samples"": 61, ""strength"": 0.8}","{""clipping_ratio"": 3.818251240931653e-05, ""deep_gain_effective"": 1.04251809668564, ""deep_gain_ratio"": 1.8363502336370754, ""deep_zone_contrast"": 0.03375739245967365, ""depth_rms_cv"": 1.3592405608325153, ""hot_pixel_ratio"": 0.004069164893907162, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 7.7202457312233195, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=9.707，有效提升=2.371，深浅均衡CV=0.7026，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,0.5592406302836748,True,"{""max_gain"": 12.0, ""smoothing_samples"": 31, ""strength"": 0.8}","{""clipping_ratio"": 3.818251240931653e-05, ""deep_gain_effective"": 1.0568401235342841, ""deep_gain_ratio"": 1.8772648082880938, ""deep_zone_contrast"": 0.034509519874431294, ""depth_rms_cv"": 1.341534921894044, ""hot_pixel_ratio"": 0.0037637047946326298, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 7.738597212086412, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=9.588，有效提升=2.360，深浅均衡CV=0.7228，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,0.5305261996592796,True,"{""max_gain"": 12.0, ""smoothing_samples"": 15, ""strength"": 0.8}","{""clipping_ratio"": 3.818251240931653e-05, ""deep_gain_effective"": 1.0827082086140936, ""deep_gain_ratio"": 1.9526651660663286, ""deep_zone_contrast"": 0.03589559504816241, ""depth_rms_cv"": 1.3224116318735875, ""hot_pixel_ratio"": 0.0036273386788850705, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 7.951644192234418, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=9.757，有效提升=2.376，深浅均衡CV=0.7427，过曝比=0.0001，窗口下限=42。
energy_decay_gain,coarse,0.38018121063635135,True,"{""max_gain"": 8.0, ""smoothing_samples"": 101, ""strength"": 0.8}","{""clipping_ratio"": 3.818251240931653e-05, ""deep_gain_effective"": 0.9603612187941151, ""deep_gain_ratio"": 1.6126400376801542, ""deep_zone_contrast"": 0.029644956420067498, ""depth_rms_cv"": 1.5108273450903316, ""hot_pixel_ratio"": 0.004625538646157203, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 6.639229269766009, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=7.974，有效提升=2.194，深浅均衡CV=0.7733，过曝比=0.0004，窗口下限=42。
energy_decay_gain,coarse,0.29611539240172213,True,"{""max_gain"": 8.0, ""smoothing_samples"": 15, ""strength"": 1.2}","{""clipping_ratio"": 3.818251240931653e-05, ""deep_gain_effective"": 1.2468683794082627, ""deep_gain_ratio"": 2.479429624711774, ""deep_zone_contrast"": 0.045579039000508255, ""depth_rms_cv"": 1.2901272763272924, ""hot_pixel_ratio"": 0.002923689521627666, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 8.0, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=8.000，有效提升=2.197，深浅均衡CV=1.0204，过曝比=0.0003，窗口下限=42。
energy_decay_gain,coarse,0.2768067956271578,True,"{""max_gain"": 8.0, ""smoothing_samples"": 61, ""strength"": 0.8}","{""clipping_ratio"": 3.818251240931653e-05, ""deep_gain_effective"": 1.014577768291929, ""deep_gain_ratio"": 1.7581985525903265, ""deep_zone_contrast"": 0.03232074006071753, ""depth_rms_cv"": 1.4438181699556054, ""hot_pixel_ratio"": 0.004292805323733159, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 7.084439408591932, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=7.932，有效提升=2.190，深浅均衡CV=0.8125，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,0.2599164180272403,True,"{""max_gain"": 8.0, ""smoothing_samples"": 31, ""strength"": 1.2}","{""clipping_ratio"": 3.818251240931653e-05, ""deep_gain_effective"": 1.2244894092074596, ""deep_gain_ratio"": 2.402428390595237, ""deep_zone_contrast"": 0.04416353512094447, ""depth_rms_cv"": 1.301249710911293, ""hot_pixel_ratio"": 0.003120056728304151, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 8.0, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=8.000，有效提升=2.197，深浅均衡CV=1.0103，过曝比=0.0003，窗口下限=42。
energy_decay_gain,coarse,0.2550901253781064,True,"{""max_gain"": 8.0, ""smoothing_samples"": 61, ""strength"": 1.2}","{""clipping_ratio"": 3.818251240931653e-05, ""deep_gain_effective"": 1.209646994287433, ""deep_gain_ratio"": 2.352301062229031, ""deep_zone_contrast"": 0.043242050828015535, ""depth_rms_cv"": 1.308564540679895, ""hot_pixel_ratio"": 0.003343697158130148, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 8.0, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=8.000，有效提升=2.197，深浅均衡CV=0.9849，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,0.21778212720046763,True,"{""max_gain"": 8.0, ""smoothing_samples"": 101, ""strength"": 1.0}","{""clipping_ratio"": 3.818251240931653e-05, ""deep_gain_effective"": 1.0458931287545739, ""deep_gain_ratio"": 1.845939179031257, ""deep_zone_contrast"": 0.03393366482156654, ""depth_rms_cv"": 1.418125870405971, ""hot_pixel_ratio"": 0.004183712431135111, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 7.872285700906291, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=8.000，有效提升=2.197，深浅均衡CV=0.8312，过曝比=0.0003，窗口下限=42。
energy_decay_gain,coarse,0.18903178889029115,True,"{""max_gain"": 8.0, ""smoothing_samples"": 15, ""strength"": 1.0}","{""clipping_ratio"": 3.818251240931653e-05, ""deep_gain_effective"": 1.1737277713384746, ""deep_gain_ratio"": 2.234025905037383, ""deep_zone_contrast"": 0.04106781367738214, ""depth_rms_cv"": 1.33286758701016, ""hot_pixel_ratio"": 0.00334915180276005, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 7.967859852443111, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=8.000，有效提升=2.197，深浅均衡CV=0.9698，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,0.17771779704375334,True,"{""max_gain"": 8.0, ""smoothing_samples"": 31, ""strength"": 0.8}","{""clipping_ratio"": 3.818251240931653e-05, ""deep_gain_effective"": 1.0265874839619074, ""deep_gain_ratio"": 1.7915234436559577, ""deep_zone_contrast"": 0.03293334728877897, ""depth_rms_cv"": 1.4279915498492266, ""hot_pixel_ratio"": 0.004069164893907162, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 7.139502374190711, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=7.756，有效提升=2.170，深浅均衡CV=0.8330，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,0.15741581823688922,True,"{""max_gain"": 8.0, ""smoothing_samples"": 101, ""strength"": 1.2}","{""clipping_ratio"": 3.818251240931653e-05, ""deep_gain_effective"": 1.1325641086120728, ""deep_gain_ratio"": 2.103604284753714, ""deep_zone_contrast"": 0.03867028964275266, ""depth_rms_cv"": 1.3589858132445958, ""hot_pixel_ratio"": 0.0037473408607429227, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 8.0, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=8.000，有效提升=2.197，深浅均衡CV=0.9103，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,0.15625311385169327,True,"{""max_gain"": 8.0, ""smoothing_samples"": 31, ""strength"": 1.0}","{""clipping_ratio"": 3.818251240931653e-05, ""deep_gain_effective"": 1.1439218264445272, ""deep_gain_ratio"": 2.1390550854907415, ""deep_zone_contrast"": 0.03932197719753859, ""depth_rms_cv"": 1.3471262250588205, ""hot_pixel_ratio"": 0.0034746086292478046, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 7.951881913146814, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=8.000，有效提升=2.197，深浅均衡CV=0.9425，过曝比=0.0001，窗口下限=42。
energy_decay_gain,coarse,0.14293613190889565,True,"{""max_gain"": 8.0, ""smoothing_samples"": 61, ""strength"": 1.0}","{""clipping_ratio"": 3.818251240931653e-05, ""deep_gain_effective"": 1.1195703683992124, ""deep_gain_ratio"": 2.063537727895427, ""deep_zone_contrast"": 0.03793375123107169, ""depth_rms_cv"": 1.359284867262713, ""hot_pixel_ratio"": 0.003736431571483118, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 7.9661689973938765, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=8.000，有效提升=2.197，深浅均衡CV=0.9041，过曝比=0.0003，窗口下限=42。
energy_decay_gain,coarse,0.12061378470986295,True,"{""max_gain"": 8.0, ""smoothing_samples"": 15, ""strength"": 0.8}","{""clipping_ratio"": 3.818251240931653e-05, ""deep_gain_effective"": 1.0516155485555292, ""deep_gain_ratio"": 1.8622715234388354, ""deep_zone_contrast"": 0.03423390022865509, ""depth_rms_cv"": 1.4109128920407827, ""hot_pixel_ratio"": 0.0038237058855615557, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 7.2432458062686855, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=7.741，有效提升=2.168，深浅均衡CV=0.8575，过曝比=0.0001，窗口下限=42。
energy_decay_gain,coarse,-0.07246067933649236,True,"{""max_gain"": 6.0, ""smoothing_samples"": 101, ""strength"": 0.8}","{""clipping_ratio"": 3.818251240931653e-05, ""deep_gain_effective"": 0.9353779598622751, ""deep_gain_ratio"": 1.5481763841489835, ""deep_zone_contrast"": 0.028459929287565588, ""depth_rms_cv"": 1.5855381519410987, ""hot_pixel_ratio"": 0.004821905852833688, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 5.741889758550574, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=6.000，有效提升=1.946，深浅均衡CV=0.8752，过曝比=0.0004，窗口下限=42。
energy_decay_gain,coarse,-0.143888521928083,True,"{""max_gain"": 12.0, ""smoothing_samples"": 15, ""strength"": 0.5}","{""clipping_ratio"": 3.818251240931653e-05, ""deep_gain_effective"": 0.8641607661824365, ""deep_gain_ratio"": 1.3730137366932251, ""deep_zone_contrast"": 0.025239936648836683, ""depth_rms_cv"": 1.6666635910536471, ""hot_pixel_ratio"": 0.0048437244313532975, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 3.788945919358997, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=4.736，有效提升=1.747，深浅均衡CV=0.8374，过曝比=0.0003，窗口下限=42。
energy_decay_gain,coarse,-0.1534568869518138,True,"{""max_gain"": 12.0, ""smoothing_samples"": 31, ""strength"": 0.5}","{""clipping_ratio"": 3.818251240931653e-05, ""deep_gain_effective"": 0.8497370542708336, ""deep_gain_ratio"": 1.3390317326535561, ""deep_zone_contrast"": 0.024615249796666173, ""depth_rms_cv"": 1.6876136108598605, ""hot_pixel_ratio"": 0.005007363770250369, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 3.686565772891121, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=4.627，有效提升=1.727，深浅均衡CV=0.8366，过曝比=0.0002，窗口下限=42。
energy_decay_gain,coarse,-0.17278723103945182,True,"{""max_gain"": 12.0, ""smoothing_samples"": 61, ""strength"": 0.5}","{""clipping_ratio"": 3.818251240931653e-05, ""deep_gain_effective"": 0.846063854481573, ""deep_gain_ratio"": 1.3304557620553272, ""deep_zone_contrast"": 0.02445759882143056, ""depth_rms_cv"": 1.7093080279576023, ""hot_pixel_ratio"": 0.005089183439698904, ""recommended_min_window"": 42.0, ""shallow_blow_ratio"": 3.641813967943664, ""short_window_ratio"": 0.0, ""window"": 0.0}",深部对比提升=4.609，有效提升=1.724，深浅均衡CV=0.8487，过曝比=0.0002，窗口下限=42。
